user_id_anon,session_id,timestamp,item_id,prompt,answer_raw,answer_type,difficulty,attempt_n,time_sec,hint_used,y_label,split,source_type,generation_method
u_syn_08,s_syn_08_06,2026-07-04T05:57:00Z,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,la global existe solo dentro del método,short_text_1sent,easy,2,9.08,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_07,s_syn_07_05,2026-07-04T03:15:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,no recuerdo,short_text_1sent,hard,3,9.36,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_04,2026-07-04T03:41:00Z,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,el tipo por defecto es double,short_text_1sent,easy,3,5.36,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_12,s_syn_12_03,2026-07-04T12:46:00Z,VARS_015,¿Qué palabra clave se utiliza para declarar una constante en Java?,float,short_text_1sent,easy,2,10.99,1,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_12,s_syn_12_03,2026-07-04T13:07:00Z,VARS_005,¿Qué sucede si se intenta modificar una variable final en Java después de haber sido inicializada?,solo se escribe el tipo,short_text_1sent,medium,2,15.72,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_07,s_syn_07_03,2026-07-04T01:25:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,char c = 'a';,short_text_1sent,easy,3,5.24,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_26,s_syn_26_03,2026-07-04T11:42:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,las de instancia son compartidas por todos,short_text_1sent,easy,2,23.59,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_07,s_syn_07_01,2026-07-04T00:02:00Z,VARS_013,¿Cuál es el resultado de int x = 5 / 2; System.out.println(x); en Java?,-128 a 159,short_text_1sent,medium,3,1.75,1,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_04,s_syn_04_01,2026-07-03T20:10:00Z,VARS_007,¿Qué tipo de variable es String en Java?,se declara después de usarla,short_text_1sent,medium,3,10.89,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_05,2026-07-03T19:51:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,solo se escribe el tipo,short_text_1sent,easy,2,19.84,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_05,s_syn_05_06,2026-07-04T08:35:00Z,VARS_007,¿Qué tipo de variable es String en Java?,finale,short_text_1sent,medium,2,26.87,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_15,s_syn_15_05,2026-07-04T03:29:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,error de compilación,short_text_1sent,hard,1,6.6,1,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_12,s_syn_12_01,2026-07-04T11:52:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,0 a 127,short_text_1sent,medium,2,10.12,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_20,s_syn_20_04,2026-07-04T11:06:00Z,VARS_006,¿Qué palabra clave se utiliza para evitar que una variable de clase se sobrescriba en una subclase?,final,short_text_1sent,hard,1,1.85,1,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_26,s_syn_26_05,2026-07-03T19:50:00Z,VARS_013,¿Cuál es el resultado de int x = 5 / 2; System.out.println(x); en Java?,no se evalúa la expresión,short_text_1sent,medium,2,17.52,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_20,s_syn_20_02,2026-07-04T09:31:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,declarar significa cambiar el valor,short_text_1sent,hard,3,8.01,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_01,2026-07-04T07:27:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,finale,short_text_1sent,medium,3,13.05,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_23,s_syn_23_06,2026-07-04T08:52:00Z,VARS_014,¿Cómo se pueden declarar múltiples variables de tipo int en una sola línea en Java?,no existe diferencia entre instancia y clase,short_text_1sent,medium,1,17.73,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_03,s_syn_03_05,2026-07-03T22:41:00Z,VARS_013,¿Cuál es el resultado de int x = 5 / 2; System.out.println(x); en Java?,no recuerdo,short_text_1sent,medium,2,18.88,1,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_17,s_syn_17_05,2026-07-04T10:51:00Z,VARS_005,¿Qué sucede si se intenta modificar una variable final en Java después de haber sido inicializada?,se genera un error de compilacion,short_text_1sent,medium,1,9.78,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_14,s_syn_14_02,2026-07-04T17:46:00Z,VARS_013,¿Cuál es el resultado de int x = 5 / 2; System.out.println(x); en Java?,float,short_text_1sent,medium,3,23.57,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_20,s_syn_20_01,2026-07-04T15:08:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,false,short_text_1sent,easy,2,9.94,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_30,s_syn_30_06,2026-07-04T07:01:00Z,VARS_007,¿Qué tipo de variable es String en Java?,se concatena como texto,short_text_1sent,medium,2,8.47,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_30,s_syn_30_04,2026-07-04T13:58:00Z,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,se declara después de usarla,short_text_1sent,easy,3,14.11,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_02,s_syn_02_03,2026-07-04T02:09:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,declarar e inicializar es lo mismo,short_text_1sent,medium,1,9.39,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_14,s_syn_14_01,2026-07-03T19:22:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,usar nombres sin significado,short_text_1sent,medium,2,20.24,1,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_21,s_syn_21_01,2026-07-03T22:05:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,1,short_text_1sent,easy,3,16.19,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_17,s_syn_17_04,2026-07-04T13:08:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,todo es string,short_text_1sent,hard,1,9.91,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_02,s_syn_02_02,2026-07-04T13:31:00Z,VARS_007,¿Qué tipo de variable es String en Java?,int x,short_text_1sent,medium,1,7.36,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_12,s_syn_12_06,2026-07-03T20:10:00Z,VARS_007,¿Qué tipo de variable es String en Java?,no recuerdo,short_text_1sent,medium,1,21.43,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_12,s_syn_12_05,2026-07-04T01:39:00Z,VARS_013,¿Cuál es el resultado de int x = 5 / 2; System.out.println(x); en Java?,no sé,short_text_1sent,medium,1,14.58,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_05,s_syn_05_02,2026-07-03T18:44:00Z,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,no necesita valor inicial,short_text_1sent,easy,3,6.67,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_02,s_syn_02_03,2026-07-03T20:25:00Z,VARS_015,¿Qué palabra clave se utiliza para declarar una constante en Java?,final declara constantes,short_text_1sent,easy,1,1.1,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_30,s_syn_30_06,2026-07-03T21:51:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,no se,short_text_1sent,hard,3,13.15,1,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_04,2026-07-04T12:49:00Z,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,1,short_text_1sent,easy,3,20.44,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_06,2026-07-04T01:16:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,declarar significa cambiar el valor,short_text_1sent,hard,1,8.85,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_04,s_syn_04_04,2026-07-03T21:39:00Z,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,float,short_text_1sent,easy,3,20.89,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_21,s_syn_21_01,2026-07-04T03:57:00Z,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,String,short_text_1sent,easy,1,22.18,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_01,s_syn_01_05,2026-07-04T10:44:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,null,short_text_1sent,easy,2,9.47,1,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_19,s_syn_19_05,2026-07-04T07:49:00Z,VARS_014,¿Cómo se pueden declarar múltiples variables de tipo int en una sola línea en Java?,"x = 1, y = 2",short_text_1sent,medium,1,17.36,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_19,s_syn_19_04,2026-07-04T07:16:00Z,VARS_008,¿Cuál es la diferencia principal entre variables de instancia y de clase en Java?,no se,short_text_1sent,hard,3,19.29,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_11,s_syn_11_03,2026-07-04T16:52:00Z,VARS_007,¿Qué tipo de variable es String en Java?,String es una clase,short_text_1sent,medium,1,9.76,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_21,s_syn_21_03,2026-07-03T18:34:00Z,VARS_001,¿Cuál es la forma correcta de inicializar una variable double con el valor 5?,se imprime 2.5,short_text_1sent,easy,1,1.27,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_27,s_syn_27_06,2026-07-03T22:47:00Z,VARS_007,¿Qué tipo de variable es String en Java?,fin,short_text_1sent,medium,1,18.91,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_21,s_syn_21_05,2026-07-04T07:13:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,int,short_text_1sent,easy,2,10.93,1,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_12,s_syn_12_06,2026-07-04T16:12:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,declarar e inicializar es lo mismo,short_text_1sent,easy,2,18.28,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_27,s_syn_27_04,2026-07-03T20:33:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,ninguna,short_text_1sent,medium,3,11.89,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_01,s_syn_01_06,2026-07-04T06:50:00Z,VARS_006,¿Qué palabra clave se utiliza para evitar que una variable de clase se sobrescriba en una subclase?,una variable es una función,short_text_1sent,hard,1,11.55,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_08,s_syn_08_06,2026-07-04T13:09:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,char valor = 'b';,short_text_1sent,easy,2,9.89,1,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_17,s_syn_17_03,2026-07-04T08:31:00Z,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,double para decimales,short_text_1sent,easy,3,4.6,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_21,s_syn_21_01,2026-07-04T06:19:00Z,VARS_013,¿Cuál es el resultado de int x = 5 / 2; System.out.println(x); en Java?,0 a 255,short_text_1sent,medium,3,16.26,1,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_05,s_syn_05_03,2026-07-04T17:30:00Z,VARS_014,¿Cómo se pueden declarar múltiples variables de tipo int en una sola línea en Java?,todo es string,short_text_1sent,medium,3,18.71,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_03,s_syn_03_04,2026-07-04T04:35:00Z,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,double para decimales,short_text_1sent,easy,2,20.73,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_26,s_syn_26_03,2026-07-04T01:28:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,false,short_text_1sent,easy,3,5.32,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_11,s_syn_11_04,2026-07-04T02:25:00Z,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,-128 a 29,short_text_1sent,easy,2,12.52,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_23,s_syn_23_01,2026-07-04T11:30:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,el resultado es 0,short_text_1sent,easy,3,5.25,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_06,s_syn_06_06,2026-07-03T18:03:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,no necesita valor inicial,short_text_1sent,easy,2,9.36,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_02,s_syn_02_03,2026-07-04T06:14:00Z,VARS_013,¿Cuál es el resultado de int x = 5 / 2; System.out.println(x); en Java?,imprime 2,short_text_1sent,medium,2,11.75,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_12,s_syn_12_06,2026-07-03T22:49:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,no recuerdo,short_text_1sent,easy,2,7.78,1,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_03,s_syn_03_02,2026-07-03T20:37:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,todas son globales,short_text_1sent,easy,3,14.11,1,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_20,s_syn_20_03,2026-07-04T05:04:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,el resultado es 5,short_text_1sent,medium,3,2.75,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_20,s_syn_20_02,2026-07-03T21:06:00Z,VARS_001,¿Cuál es la forma correcta de inicializar una variable double con el valor 5?,x queda en 5,short_text_1sent,easy,2,12.52,1,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_30,s_syn_30_03,2026-07-04T09:31:00Z,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,sirve para ejecutar instrucciones,short_text_1sent,easy,2,8.13,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_06,s_syn_06_02,2026-07-04T17:58:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,privado,short_text_1sent,easy,2,5.92,1,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_20,s_syn_20_01,2026-07-04T17:23:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,64 bits,short_text_1sent,easy,2,16.08,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_12,s_syn_12_06,2026-07-04T12:19:00Z,VARS_013,¿Cuál es el resultado de int x = 5 / 2; System.out.println(x); en Java?,ninguna,short_text_1sent,medium,3,17.46,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_17,s_syn_17_01,2026-07-04T16:26:00Z,VARS_014,¿Cómo se pueden declarar múltiples variables de tipo int en una sola línea en Java?,"int x, y;",short_text_1sent,medium,2,10.84,1,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_03,s_syn_03_04,2026-07-04T00:06:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,int,short_text_1sent,easy,1,16.64,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_07,s_syn_07_01,2026-07-04T00:00:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,5 / 2 da 2.5 en int,short_text_1sent,easy,1,4.43,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_15,s_syn_15_01,2026-07-04T09:55:00Z,VARS_001,¿Cuál es la forma correcta de inicializar una variable double con el valor 5?,todas son globales,short_text_1sent,easy,2,10.95,1,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_11,s_syn_11_04,2026-07-04T14:01:00Z,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,no sé,short_text_1sent,easy,2,17.46,1,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_30,s_syn_30_02,2026-07-04T00:28:00Z,VARS_015,¿Qué palabra clave se utiliza para declarar una constante en Java?,x no cambia,short_text_1sent,easy,3,1.1,1,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_05,s_syn_05_06,2026-07-04T13:35:00Z,VARS_007,¿Qué tipo de variable es String en Java?,una variable de clase depende de cada instancia,short_text_1sent,medium,1,16.35,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_14,s_syn_14_05,2026-07-04T01:09:00Z,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,todo es string,short_text_1sent,easy,1,16.54,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_05,s_syn_05_04,2026-07-04T14:52:00Z,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,5 / 2 da 2.5 en int,short_text_1sent,easy,2,14.69,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_20,s_syn_20_04,2026-07-04T15:16:00Z,VARS_006,¿Qué palabra clave se utiliza para evitar que una variable de clase se sobrescriba en una subclase?,1,short_text_1sent,hard,2,16.69,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_30,s_syn_30_06,2026-07-04T10:15:00Z,VARS_008,¿Cuál es la diferencia principal entre variables de instancia y de clase en Java?,ambas pertenecen al objeto,short_text_1sent,hard,1,16.86,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_03,s_syn_03_02,2026-07-04T03:18:00Z,VARS_005,¿Qué sucede si se intenta modificar una variable final en Java después de haber sido inicializada?,se genera un error de compilacion,short_text_1sent,medium,3,1.1,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_01,s_syn_01_05,2026-07-04T06:46:00Z,VARS_001,¿Cuál es la forma correcta de inicializar una variable double con el valor 5?,el resultado es 0,short_text_1sent,easy,2,10.14,1,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_06,s_syn_06_05,2026-07-04T12:06:00Z,VARS_013,¿Cuál es el resultado de int x = 5 / 2; System.out.println(x); en Java?,2,short_text_1sent,medium,3,1.1,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_04,s_syn_04_04,2026-07-03T18:44:00Z,VARS_007,¿Qué tipo de variable es String en Java?,la global existe solo dentro del método,short_text_1sent,medium,1,27.39,1,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_01,s_syn_01_05,2026-07-04T03:22:00Z,VARS_001,¿Cuál es la forma correcta de inicializar una variable double con el valor 5?,no recuerdo,short_text_1sent,easy,2,5.72,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_06,s_syn_06_01,2026-07-04T14:37:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,fina,short_text_1sent,hard,3,14.19,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_04,2026-07-03T19:45:00Z,VARS_014,¿Cómo se pueden declarar múltiples variables de tipo int en una sola línea en Java?,"int a = 1, b = 2;",short_text_1sent,medium,3,12.08,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_26,s_syn_26_04,2026-07-04T07:53:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,error de compilación,short_text_1sent,hard,1,1.1,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_26,s_syn_26_02,2026-07-04T06:51:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,la operación mantiene el valor inicial,short_text_1sent,medium,3,5.92,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_26,s_syn_26_06,2026-07-04T04:50:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,solo se escribe el tipo,short_text_1sent,easy,1,5.56,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_27,s_syn_27_04,2026-07-03T19:44:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,finale,short_text_1sent,easy,1,21.2,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_05,s_syn_05_05,2026-07-04T08:22:00Z,VARS_008,¿Cuál es la diferencia principal entre variables de instancia y de clase en Java?,local y global son lo mismo,short_text_1sent,hard,1,16.65,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_19,s_syn_19_04,2026-07-03T19:19:00Z,VARS_006,¿Qué palabra clave se utiliza para evitar que una variable de clase se sobrescriba en una subclase?,static pertenece a cada objeto,short_text_1sent,hard,2,1.1,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_27,s_syn_27_01,2026-07-03T19:38:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,inicializar es solo escribir el nombre,short_text_1sent,medium,2,11.75,1,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_14,s_syn_14_03,2026-07-04T07:04:00Z,VARS_015,¿Qué palabra clave se utiliza para declarar una constante en Java?,se declara después de usarla,short_text_1sent,easy,3,6.23,1,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_12,s_syn_12_02,2026-07-04T17:59:00Z,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,todas son locales,short_text_1sent,easy,2,21.59,1,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_20,s_syn_20_05,2026-07-04T11:27:00Z,VARS_006,¿Qué palabra clave se utiliza para evitar que una variable de clase se sobrescriba en una subclase?,pribate,short_text_1sent,hard,3,8.99,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_02,s_syn_02_02,2026-07-03T21:50:00Z,VARS_005,¿Qué sucede si se intenta modificar una variable final en Java después de haber sido inicializada?,el tipo no importa,short_text_1sent,medium,1,19.89,1,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_15,s_syn_15_04,2026-07-03T21:47:00Z,VARS_015,¿Qué palabra clave se utiliza para declarar una constante en Java?,fin,short_text_1sent,easy,3,19.57,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_15,s_syn_15_05,2026-07-04T07:06:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,se concatena como texto,short_text_1sent,easy,2,18.56,1,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_06,2026-07-04T09:57:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,fina,short_text_1sent,hard,3,9.99,1,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_02,s_syn_02_01,2026-07-04T13:38:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,static pertenece a cada objeto,short_text_1sent,easy,1,12.83,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_20,s_syn_20_06,2026-07-03T22:02:00Z,VARS_006,¿Qué palabra clave se utiliza para evitar que una variable de clase se sobrescriba en una subclase?,int x,short_text_1sent,hard,2,19.63,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_04,s_syn_04_03,2026-07-04T05:02:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,el resultado es 3,short_text_1sent,hard,1,9.2,1,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_27,s_syn_27_06,2026-07-03T18:40:00Z,VARS_007,¿Qué tipo de variable es String en Java?,la operación mantiene el valor inicial,short_text_1sent,medium,3,16.46,1,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_03,s_syn_03_03,2026-07-04T08:40:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,float,short_text_1sent,hard,3,16.06,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_07,s_syn_07_01,2026-07-04T15:32:00Z,VARS_005,¿Qué sucede si se intenta modificar una variable final en Java después de haber sido inicializada?,no se evalúa la expresión,short_text_1sent,medium,2,20.97,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_30,s_syn_30_06,2026-07-04T06:25:00Z,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,true,short_text_1sent,easy,1,8.11,1,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_05,s_syn_05_02,2026-07-04T06:55:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,no se evalúa la expresión,short_text_1sent,medium,3,25.03,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_11,s_syn_11_05,2026-07-04T00:11:00Z,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,la global existe solo dentro del método,short_text_1sent,easy,1,19.38,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_02,s_syn_02_02,2026-07-04T10:03:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,el valor por defecto es false,short_text_1sent,easy,2,3.92,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_08,s_syn_08_06,2026-07-03T22:50:00Z,VARS_014,¿Cómo se pueden declarar múltiples variables de tipo int en una sola línea en Java?,las de instancia son compartidas por todos,short_text_1sent,medium,2,19.72,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_01,s_syn_01_05,2026-07-04T11:28:00Z,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,una variable local siempre cambia la global,short_text_1sent,easy,1,10.27,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_07,s_syn_07_01,2026-07-04T14:14:00Z,VARS_001,¿Cuál es la forma correcta de inicializar una variable double con el valor 5?,String,short_text_1sent,easy,2,19.78,1,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
